FILENAME	MARKER_MGI_ID	ALLELE_MGI_ID	COMMENTS
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102918		
Mutagenetix.xlsx	MGI:102928		
Mutagenetix.xlsx	MGI:102934		
Mutagenetix.xlsx	MGI:102935		
Mutagenetix.xlsx	MGI:102935		
Mutagenetix.xlsx	MGI:102944		
Mutagenetix.xlsx	MGI:102949		
Mutagenetix.xlsx	MGI:102949		
Mutagenetix.xlsx	MGI:102949		
Mutagenetix.xlsx	MGI:102949		
Mutagenetix.xlsx	MGI:102949		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102952		
Mutagenetix.xlsx	MGI:102956		
Mutagenetix.xlsx	MGI:102956		
Mutagenetix.xlsx	MGI:102956		
Mutagenetix.xlsx	MGI:102960		
Mutagenetix.xlsx	MGI:102960		
Mutagenetix.xlsx	MGI:102963		
Mutagenetix.xlsx	MGI:102963		
Mutagenetix.xlsx	MGI:102965		
Mutagenetix.xlsx	MGI:102965		
Mutagenetix.xlsx	MGI:102965		
Mutagenetix.xlsx	MGI:102965		
Mutagenetix.xlsx	MGI:102965		
Mutagenetix.xlsx	MGI:102966		
Mutagenetix.xlsx	MGI:102967		
Mutagenetix.xlsx	MGI:102967		
Mutagenetix.xlsx	MGI:102967		
Mutagenetix.xlsx	MGI:102967		
Mutagenetix.xlsx	MGI:102967		
Mutagenetix.xlsx	MGI:102968		
Mutagenetix.xlsx	MGI:102968		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103006		
Mutagenetix.xlsx	MGI:103007		
Mutagenetix.xlsx	MGI:103007		
Mutagenetix.xlsx	MGI:103007		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103008		
Mutagenetix.xlsx	MGI:103009		
Mutagenetix.xlsx	MGI:103009		
Mutagenetix.xlsx	MGI:103009		
Mutagenetix.xlsx	MGI:103009		
Mutagenetix.xlsx	MGI:103009		
Mutagenetix.xlsx	MGI:103010		
Mutagenetix.xlsx	MGI:103010		
Mutagenetix.xlsx	MGI:103011		
Mutagenetix.xlsx	MGI:103011		
Mutagenetix.xlsx	MGI:103012		
Mutagenetix.xlsx	MGI:103012		
Mutagenetix.xlsx	MGI:103012		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
Mutagenetix.xlsx	MGI:103013		
